country,destination,durations,points of interest,budgets,details
USA,"Arches, Canyonlands, Capitol Reef, Bryce Canyon, Zion",8,10,3500,"### Day 01: Arrival in Salt Lake City

- **Flight:** Depart from home city to Salt Lake City.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Little America Hotel, Salt Lake City.

### Day 02: Arches National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Arches National Park (4 hours).
- **Activities:** Explore Delicate Arch, Devil’s Garden, and Double Arch.
- **Hotel:** Moab Hotel.

### Day 03: Canyonlands National Park

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Mesa Arch, Island in the Sky, and Green River Overlook.
- **Hotel:** Moab Hotel.

### Day 04: Capitol Reef National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Capitol Reef (2 hours).
- **Activities:** Visit Waterpocket Fold and Hickman Bridge.
- **Hotel:** Capitol Reef Resort.

### Day 05: Bryce Canyon National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Bryce Canyon (2.5 hours).
- **Activities:** Sunset Point, Navajo Loop Trail, and Bryce Amphitheater.
- **Hotel:** Best Western Plus, Bryce Canyon.

### Day 06: Zion National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Zion (1.5 hours).
- **Activities:** Hike Angels Landing and explore The Narrows.
- **Hotel:** Zion Lodge.

### Day 07: Return to Salt Lake City

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive back to Salt Lake City (4 hours).
- **Hotel:** Little America Hotel, Salt Lake City.

### Day 08: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Salt Lake City."
USA,"Aspen, Colorado",4,5,3200,"### Day 01: Arrival in Aspen

- **Flight:** Depart from home city to Aspen.
- **Other:** Check-in and explore downtown Aspen.
- **Hotel:** The Little Nell, Aspen.

### Day 02: Skiing in Aspen Snowmass

- **Breakfast:** Hotel breakfast.
- **Activities:** Full day of skiing or snowboarding at Snowmass.
- **Hotel:** The Little Nell, Aspen.

### Day 03: Snowshoeing & Leisure

- **Breakfast:** Hotel breakfast.
- **Activities:** Snowshoeing at Maroon Bells, explore Aspen’s shops.
- **Hotel:** The Little Nell, Aspen.

### Day 04: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Aspen."
USA,"Austin, Fredericksburg, San Antonio",5,6,2300,"### Day 01: Arrival in Austin

- **Flight:** Depart from home city to Austin.
- **Other:** Check-in and explore local music venues.
- **Hotel:** Austin Marriott Downtown or similar.

### Day 02: Austin City Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Tour of Texas State Capitol, South Congress Avenue, Barton Springs.
- **Hotel:** Austin Marriott Downtown or similar.

### Day 03: Texas Hill Country & Wineries

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Fredericksburg (1.5 hours).
- **Activities:** Wine tasting at Texas Hill Country wineries, explore Fredericksburg’s German heritage.
- **Hotel:** Fredericksburg Inn & Suites.

### Day 04: San Antonio & The Alamo

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to San Antonio (1 hour).
- **Activities:** Visit the Alamo, River Walk, and Market Square.
- **Hotel:** Hotel Contessa in San Antonio.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from San Antonio."
USA,"Boston, White Mountains, Portland",7,8,2700,"### Day 01: Arrival in Boston

- **Flight:** Depart from home city to Boston.
- **Other:** Check-in and explore Boston.
- **Hotel:** The Bostonian Boston.

### Day 02: Boston City Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Freedom Trail, Quincy Market, Boston Common.
- **Hotel:** The Bostonian Boston.

### Day 03: Drive to White Mountains

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to White Mountains, New Hampshire (3 hours).
- **Activities:** Scenic drive, Kancamagus Highway.
- **Hotel:** Omni Mount Washington Resort.

### Day 04: White Mountains Adventure

- **Breakfast:** Hotel breakfast.
- **Activities:** Hike Franconia Notch, visit Mount Washington.
- **Hotel:** Omni Mount Washington Resort.

### Day 05: Portland, Maine

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Portland, Maine (2 hours).
- **Activities:** Explore Old Port, Portland Head Light.
- **Hotel:** The Press Hotel.

### Day 06: Free Day in Portland

- **Breakfast:** Hotel breakfast.
- **Activities:** Leisurely explore Portland, take a harbor cruise.
- **Hotel:** The Press Hotel.

### Day 07: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Boston."
USA,"Denver, Rocky Mountain National Park",5,5,2100,"### Day 01: Arrival in Denver

- **Flight:** Depart from home city to Denver.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Hyatt Regency Denver.

### Day 02: Denver City Highlights

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Denver Art Museum, Red Rocks Amphitheater, and Union Station.
- **Hotel:** Hyatt Regency Denver.

### Day 03: Rocky Mountain National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Rocky Mountain National Park.
- **Activities:** Hiking and wildlife spotting in the park.
- **Hotel:** Stanley Hotel.

### Day 04: Rocky Mountain Adventure Day

- **Breakfast:** Hotel breakfast.
- **Activities:** Scenic drive along Trail Ridge Road and Bear Lake.
- **Hotel:** Stanley Hotel.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Denver."
USA,"Disney World, Universal Studios",6,7,3600,"### Day 01: Arrival in Orlando

- **Flight:** Depart from home city to Orlando.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Disney's Pop Century Resort.

### Day 02: Disney Magic Kingdom

- **Breakfast:** Hotel breakfast.
- **Activities:** Full day at Magic Kingdom Park.
- **Hotel:** Disney's Pop Century Resort.

### Day 03: Epcot Center

- **Breakfast:** Hotel breakfast.
- **Activities:** Full day at Epcot Center, including World Showcase and Future World.
- **Hotel:** Disney's Pop Century Resort.

### Day 04: Universal Studios

- **Breakfast:** Hotel breakfast.
- **Activities:** Explore Universal Studios theme park.
- **Hotel:** Loews Royal Pacific Resort.

### Day 05: Universal’s Islands of Adventure

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Universal’s Islands of Adventure, including Harry Potter World.
- **Hotel:** Loews Royal Pacific Resort.

### Day 06: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Orlando."
USA,"Glacier National Park, Montana",5,5,2000,"### Day 01: Arrival in Kalispell

- **Flight:** Depart from home city to Kalispell, MT.
- **Other:** Check-in and relax at the hotel.
- **Hotel:** Glacier Park Lodge.

### Day 02: Going-to-the-Sun Road

- **Breakfast:** Hotel breakfast.
- **Activities:** Scenic drive along Going-to-the-Sun Road, stop at Logan Pass.
- **Hotel:** Glacier Park Lodge.

### Day 03: Lake McDonald & Hiking

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Lake McDonald, hike Avalanche Lake Trail.
- **Hotel:** Glacier Park Lodge.

### Day 04: Wildlife Safari

- **Breakfast:** Hotel breakfast.
- **Activities:** Wildlife viewing, Many Glacier area.
- **Hotel:** Glacier Park Lodge.

### Day 05: Departure

- **Breakfast:** Hotel breakfast.
- **Flight:** Return flight home from Kalispell."
USA,"Grand Canyon, Zion, Bryce Canyon, Yellowstone, Yosemite",10,18,5000,"### Day 01: Arrival in Las Vegas

- **Flight:** Depart from home city to Las Vegas.
- **Hotel:** Check-in to The Venetian Resort.

### Day 02: Las Vegas to Grand Canyon

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Grand Canyon (4.5 hours).
- **Activities:** Visit the South Rim and enjoy the scenic viewpoints.
- **Hotel:** Grand Canyon Village Lodge.

### Day 03: Grand Canyon to Zion National Park

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Zion National Park (3 hours).
- **Activities:** Visit Zion Canyon, Angels Landing Trail, and the Narrows.
- **Hotel:** Zion Lodge.

### Day 04: Zion to Bryce Canyon

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Bryce Canyon (1.5 hours).
- **Activities:** Visit Bryce Amphitheater, Sunset Point, and the Bryce Canyon Lodge.
- **Hotel:** Bryce Canyon Lodge.

### Day 05: Bryce Canyon to Yellowstone

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Yellowstone (5.5 hours).
- **Activities:** Explore Old Faithful, Grand Prismatic Spring, and Yellowstone Lake.
- **Hotel:** Old Faithful Inn.

### Day 06: Yellowstone

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit the Grand Canyon of Yellowstone, Yellowstone River, and Mammoth Hot Springs.
- **Hotel:** Old Faithful Inn.

### Day 07: Yellowstone to Yosemite

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Yosemite National Park (9 hours).
- **Hotel:** Yosemite Valley Lodge.

### Day 08: Yosemite National Park

- **Breakfast:** Hotel breakfast.
- **Activities:** Explore Yosemite Falls, Half Dome, and El Capitan.
- **Hotel:** Yosemite Valley Lodge.

### Day 09: Yosemite to San Francisco

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to San Francisco (4 hours).
- **Activities:** Explore Fisherman’s Wharf, Golden Gate Bridge, and Alcatraz Island.
- **Hotel:** Hotel Nikko.

### Day 10: Return Flight

- **Breakfast:** Hotel breakfast.
- **Flight:** Depart San Francisco and return home."
USA,"Grand Teton National Park, Yellowstone National Park",4,4,3063,"Discover the timeless world of the majestic Rocky Mountains with a guided tour through Yellowstone and Grand Teton national parks. Our expert, naturalist guide leads you through the vast landscape in the shadow of the Rockies, showing you the unforgettable collection of mountains, geysers, and wildlife.



Wildlife that is often seen on this tour includes bison, elk, moose, eagles, mule deer, grizzly and black bears, and wolves.
 Day 1 Your adventure begins on an evening wildlife safari in Grand Teton National Park!  This afternoon will be filled with wildlife viewing in the vast expanse of Grand Teton National Park.

Animals commonly seen during this portion of the tour are bison, moose, bald eagles, pronghorn, coyotes, and mule deer.

Keep your eyes open and cameras at the ready for possible bear sightings as well!



We'll lodge in Jackson, Wyoming this evening. Day 2 We will depart early from Jackson Hole, Wyoming, explore more of Grand Teton National Park, and head into Yellowstone National Park.

Early morning wildlife sightings will abound in Grand Teton and Yellowstone!  We will stop to observe wildlife which may include grizzly and black bear, eagles, elk, bison, wolves, pronghorn and moose.

This day will also be filled with history, park landmarks, and world-famous scenery. 

We will be seeing 

Oxbow Bend 
Yellowstone Lake 
West Thumb Geyser Basin
Hayden Valley today.  
Lower Falls of the Grand Canyon of the Yellowstone
We end our day in the famous western town of Cody, Wyoming. Day 3 Today you begin your day with a visit to the Buffalo Bill Cody Museum. After lunch, we make our way through the scenic Chief Joseph Highway. If time allows, we will offer an evening safari in the famous Lamar Valley of Yellowstone and be on the lookout for wolves, bears, bison, and much more along the way. 

­ 

You'll lodge in the fun and remote mining town of Cooke City, Montana. Day 4 Another early morning start in Lamar Valley will give us an optimal chance of seeing wolves and grizzly bears. Follow up with a stop at the famous geyser basins that hint at the immense volcanic forces well beneath the park, including visits to Mammoth Hot Springs, Fountain Paint Pots, and Mud Pots. We will stop to view Old Faithful geyser and leave time to explore the famous Old Faithful Inn as well.



The adventure ends back in Jackson Hole, WY and drop-off at Jackson area hotels between 4:30-6:30 p.m."
USA,"Las Vegas, Zion National Park, Bryce Canyon, Moab, Arches and Canyonlands National Parks, Monument Valley, Antelope Canyon, Grand Canyon",9,8,4460,"Take a road trip through the lunar landscapes of America's Southwest. Packed with natural wonders, this area is a quintessential road trip destination, and we'll squeeze in six spectacular national parks over eight adventurous days. Get set for awe-inspiring scenery as we travel from vibrant Vegas to the Grand Canyon.

Six national parks - Starting at Zion, visit all of Utah's 'Big Five' parks before winding up at the Grand Canyon, Arizona
Sunrise to sunset - Witness magnificent dawns and dusks through the windows of Arches, over the hoodoos of Bryce Canyon, and at the incomparable Grand Canyon
Monument Valley - Discover this Navajo Nation's park, looking out over the iconic sandstone buttes that emerge from the scrub. Day 1 Our trip begins in the 'Neon City' of Las Vegas. We'll meet our tour leader in the lobby of the Strat Hotel, before leaving the bright lights for the wild landscapes of the southwest. Our minibus will leave the Strat Hotel at 2pm. In order to arrive at the hotel for this time, the latest your flight can arrive is 12pm. We don't provide arrival transfers on this tour, but information on how to reach the hotel will be provided in your final documentation. We'll travel together as a group to our hotel in the Utah city of Hurricane (a two-hour journey). With its warm weather and close proximity to Zion National Park, Hurricane is the perfect place to start our trip. If flight times into Las Vegas prevent you from landing at 12pm, or if you want to experience this energetic city before your tour starts, we recommend booking an additional night's accommodation at the Strat Hotel. Alternatively, there are a multitude of hotels on the famous Vegas Strip. Day 2 We'll have an early start this morning as we head into Zion National Park (a one-hour drive away). The main area of the national park that we'll visit is Zion Canyon, a 24-kilometre/15-mile rift in the beautiful red and tan Navajo sandstone. We might take a walk along the Watchman's Trail, a moderate hike of approximately two hours that will take us past many of the park's famous geological formations, including the Towers of the Virgin and the Altar of Sacrifice. The very end of the walk brings us to a spectacular overlook of the Watchman, a red rock pinnacle that dominates the skyline. Photographic opportunities are plentiful, with a great contrast between the red of the rocks and the running rivers that we'll pass. There are so many walking possibilities in Zion, and our tour leader will outline our options from the easy to the strenuous. You might like to walk up to Scout's Lookout, a meandering hike that begins with 21 steep switchbacks, known as Walter's Wiggles, and culminates in one of the most spectacular viewpoints in Zion, a challenging journey of around four hours that rewards you with breath-taking views down across the valley. There are also plenty of easier options for people to enjoy. For those of us who aren't hikers, the park's shuttle bus takes people along the valley floor with regular stops to get out, explore and jump back on the next vehicle. Quite simply, there is something in Zion for everyone. We'll return to our hotel in Hurricane this evening. Day 3 This morning, we'll set off early to Bryce Canyon (a 90-minute journey). Bryce is without doubt one of the natural highlights of this journey - a world of surreal kaleidoscopic sandstone forms that are steeped in the tales of the Paiute tribe. Legend has it that the sandstone 'hoodoos' of Bryce are in fact the petrified followers of the Coyote God, turned to stone as they stood listening to his angry tirade. Looking out over these towering pillars that litter the floor of Bryce Canyon's great amphitheatre, you could almost believe that you're facing a crowd of people, all awaiting their judgement. On arrival, we'll explore the myriad shapes and shades of this fairytale realm, hiking along the Navajo Loop, or taking in the grandeur of the Queen's Garden. Bryce was created as a national park in 1928 and as you look out across the pink, orange and red spires it is easy to sympathise with Ebenezer Bryce, a Mormon farmer who is best remembered for the profound words, 'Well it's a hell of a place to lose a cow!' Day 4 This morning, we can choose (weather dependent) to see Bryce at its most radiant, in the golden hues of sunrise as we drive up to Sunrise Point to watch the dawn break across the landscape. After breakfast, we'll drive west to Moab (a four-hour drive), taking State Highway 24 directly through the most remote and under-visited of Utah's 'Big Five' National Parks: Capitol Reef. The red-rock park encompasses a landscape of coloured sandstone cliffs, twisting canyons, monoliths and spires. We'll stop en route to take in some of the park's many awe-inspiring viewpoints before continuing to Moab. This evening, we plan to make a sunset visit to Arches National Park. It's a two-hour walk to Delicate Arch, probably one of the most iconic arches in the American Southwest. This natural rock archway is a perfect spot to watch the sunset on this magnificent landscape. After sunset, the lack of light and air pollution in the area should afford us a dazzling display of stars. After our walk, we'll head back to Moab for the evening. Day 5 Arches National Park is home to the world's largest concentration of natural sandstone arches. With over 2000 arches, giant sandstone fins, balancing rocks and towering spires, the park provides a unique setting for this morning discovery. We might take in the Devil's Garden, a three-hour hike that takes us through a landscape littered with arches, including one of the world's longest - Landscape Arch. Time-allowing we might also take a more gentle walk around The Windows Loop (approximately 90 minutes), before leaving the park. In the afternoon, we'll visit Arches' neighbouring park, and the last of Utah's Big Five National Parks, Canyonlands. The park is a wilderness of countless canyons and buttes carved by the Colorado River and its tributaries, which also divide the park into four districts: the Island in the Sky, the Needles, the Maze and the rivers themselves. We plan to head into the Island in the Sky district, where we will take an easy trail to the spectacular Mesa Arch, a natural rock arch on the edge of a cliff that gives us panoramic views of the region. We'll drive back to Moab this evening. Day 6 Today, we'll drive to the town of Page via the Navajo Reservation, the biggest in the country, founded in 1888 to provide a protected region for the Navajo people. The Navajo Nation constitutes the largest tribe left in the United States, the last survivors of a people who were decimated by the arrival of the white man and his quest for land and gold. Monument Valley lies within the heart of this vast tribal area and despite its familiarity through the exposure by Hollywood, nothing can truly prepare you for the sheer grandeur and spectacle of this incredible setting. Isolated monoliths, sandstone pinnacles and towering spires rocket skywards, above the desert floor. Here, you have the chance to take an optional guided jeep tour of the valley with a Navajo guide, affording a closer exploration of this compelling land before we head on to our night stop in Page. As we continue through native lands towards Page, the warm embrace of the late afternoon glow alters the landscape's appearance as the sun dips towards the horizon. Time permitting, we aim to experience the final dip of the sun at the famous Horseshoe Bend on the Colorado River. Day 7 This morning, we'll have the option to visit the famous Antelope Canyon, a beautiful peach-gold canyon formed by the force of flash floods coming from the plains above, or otherwise spend time at the enormous Lake Powell, with its scenic azure waters. Later, we'll continue our journey towards the southern rim of the Grand Canyon (a three-hour drive), arriving this afternoon. Once described by Theodore Roosevelt as 'the one great sight every American should see', the canyon extends 445 kilometres/283 miles from east to west, from the western edge of the Navajo Reservation to the Nevada border around Lake Mead. Reaching a depth of 1,600 miles/5,249 feet, the canyon's floor is littered with some of the oldest rocks on the planet and as we take in the views from Desert View, we'll gaze out across a land that has taken over 2 billion years to create. Day 8 This morning, you're free to explore this natural wonder at your own pace. You might like to hike various parts of the rim trail (easy to moderate walking), taking you along the top edge of the canyon with some stunning viewpoints; or perhaps the Bright Angel Trail, a steeper walk that takes you further down below the rim of the canyon. There are a multitude of different walking options available, all of which will offer you some spectacular scenery of this amazing landscape. This afternoon, we'll leave the Grand Canyon behind us and return to the big city, Las Vegas, arriving in the evening. Day 9 The trip ends after breakfast at our hotel in Las Vegas. There are no activities planned today, so you're free to depart from Las Vegas at any time. If you'd like an airport transfer today, you'll need to depart from Las Vegas International Airport (LAS), which is a 15-minute drive away."
USA,"Los Angeles, San Diego, Phoenix, Sedona, Grand Canyon National Park, Yosemite National Park, San Francisco",11,10,3819,"3 states, 11 days, 1 damn fine vacay. From the Golden Gate to the Hollywood sign, your eyes will be a popping the whole trip long. We'll feast on legit Mexican food, marvel at Joshua Trees and party in Vegas. Day1 Welcome to LA, home to celeb-swamped suburbs, blistering beaches, open-air gyms and of course, all things Hollywood. We’ll start our West Coast adventure with a visit to Beverly Hills, Mann’s Chinese Theatre (the home of the Oscars), plus a wander around Santa Monica. Does it get more star-studded than this? We think not. Day2 Today you’ll join the crew to travel the Pacific Coast Highway before winding around to the super laid back locale of San Diego. First up, we'll stop at one of the white sand beaches on the SoCal coast, then do San Diego by night hitting up the Gas Lamp District. Recline into relaxation mode and take in the laid back nature of San Diego. Day3 Now you've had a taste of living the San Diego dream, it's time to crank up the heat as we enter the desert. We say farewell to our California love and delve a little deeper inland to see what Arizona has to offer. This impressive metropolis is situated right smack bang in the middle of the desert and is a sight you won't forget anytime soon. Uninterrupted sunshine is expected for approximately 300 days a year, making this place a super steamy urban mirage perfect for shopping and sporting events. We'll enjoy an Arizonan BBQ dinner at Rustler’s Rooste. Day 4 A hot air balloon ride over the ""Valley of the Sun"" – sounds like a bucket list kind of thing (because it is) and you have the chance to tick it off the list right here. There's a champagne breakfast provided in the deal too so try to keep breathing so you don't miss out. The thrill of the desert continues and the next stop will make any nature lover weak at the knees. This location is one of the world’s most recognizable natural wonders and the pride of Arizona.  The thrill of the desert continues and the next stop will make any nature lover weak at the knees. This location is one of the world’s most recognizable natural wonders and the pride of Arizona. We'll settle in for the night before the great Grand Canyon reveals itself tomorrow. Take a step outside and take a peep at the endless starry skies, tomorrow will be a day to remember. Day 5 You deserve a full day out here to truly appreciate the wilderness taking in its dramatic scenery. This day will be like no other; beginning with a hike through the UNESCO World Heritage listed site, there's also the option of a bike ride, then the day will end with a spine-tingling sunset. Incredibly, there's also the option to view this wonder from the best and most thrill-seeking seat in the house – a helicopter. Day 6 Get ready for a full-blown, non-stop assault on the senses. This is Las Vegas - sometimes known as Sin City - a place of dreams & epic debauchery. This huge man-made entertainment precinct in the middle of the desert is all about total excess. You’ll be blinded by the bright lights and gob smacked at the thought of all that money running through more than 75 massive casinos. On arrival, enjoy a tour of the famous ‘Strip’, including  a stop for pics at the legendary Vegas sign will show you just what is on offer after dark in this absolutely outrageous city. Fremont Street is on tonight's agenda, where the main attraction is a super impressive light and laser show, before no doubt heading out and straight into what Vegas is all about. Day 7 You have today all to yourself but you’ll need to run to a tight schedule to fit in all of Vegas' weird and wonderful charms. Travel the world in a day, taking in the famous Bellagio fountain, a Venetian gondola and even an Egyptian pyramid, all whilst staying firmly within the city's realm. Feeling romantic? Stop by and see one of the many Elvis impersonators for a shotgun wedding ceremony, and maybe even get hitched yourself...(joking). Tonight you’ll witness the 24-hour party scene first hand when you head out for a night with the crew. Day 8 From the ridiculously flashy Vegas ‘Strip’ to the outdoor capital of the Sierra Nevada Mountains, this change of scenery will bring you and the crew back to nature again. Hungry for In n Out Burger? Dumb question. Get your fast food fix on this West Coast takeaway fave, then sit back and relax as we head to our next destination. Welcome to Oakhurst, a tranquil little town close to the Yosemite entrance. It's been a long day of travel, so wind down at our hotel and take in the picturesque surroundings. Fancy a dip in the pool? You got it! Nothing like much needed R&R after fast and furious Vegas. Day 9 Today's the day! We're hitting up the oh-so-lovely Yosemite. The breathtaking majesty of Yosemite National Park can only be truly appreciated in person. A land inundated with mountains, waterfalls, wildflowers & rock formations, you can stick to your trusty two feet or jump on a mountain bike to explore. Back at our Oakhurst base, you have the option to take a dip in the pool once again, if you like. Just make sure to get a good night's sleep, cuz tomorrow the Golden Gate City is gonna be all ours to explore. Day 10 Oakhurst, it's time to go. Bid farewell to this achingly picturesque spot, and get ready for some city magic. After getting a dose of San Fran exploring, spend your final night with your Contiki fam with an included dinner. There's no better way to reminisce than over a delicious meal. Day 11 And just like that, it's time for the journey to come to an end.  It's been more than real, & we sense more travels on the horizon."
USA,"Los Angeles, Santa Barbara, Big Sur, San Francisco",7,10,4200,"### Day 01: Arrival in Los Angeles

- **Flight:** Depart from home city to Los Angeles.
- **Hotel:** The Beverly Hills Hotel.

### Day 02: Los Angeles Tour

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit the Hollywood Walk of Fame, Griffith Observatory, and the Getty Center.
- **Hotel:** The Beverly Hills Hotel.

### Day 03: Los Angeles to Santa Barbara

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Santa Barbara (2 hours).
- **Activities:** Explore State Street, visit the Santa Barbara Mission, and the Santa Barbara Botanic Garden.
- **Hotel:** Four Seasons Resort The Biltmore Santa Barbara.

### Day 04: Santa Barbara to Big Sur

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to Big Sur (3.5 hours).
- **Activities:** Visit McWay Falls, Bixby Creek Bridge, and Point Lobos State Reserve.
- **Hotel:** Post Ranch Inn.

### Day 05: Big Sur to San Francisco

- **Breakfast:** Hotel breakfast.
- **Transportation:** Drive to San Francisco (2.5 hours).
- **Activities:** Explore Fisherman's Wharf, Alcatraz Island, and the Golden Gate Bridge.
- **Hotel:** Hotel Nikko.

### Day 06: San Francisco

- **Breakfast:** Hotel breakfast.
- **Activities:** Visit Golden Gate Park, Chinatown, and ride the famous cable cars.
- **Hotel:** Hotel Nikko.

### Day 07: Return Flight

- **Breakfast:** Hotel breakfast.
- **Flight:** Depart San Francisco and return home."
USA,"Los Angeles, Santa Barbara, Carmel, San Francisco",5,5,1268,"Day 1 SUMMER ITINERARY:

Depart north up the spectacular California Coast to the first stop in Santa Barbara. Visit a Spanish Mission and learn how these religious outposts were key in the development of the entire region. Continue to Solvang, a quaint Danish community to browse in the local shops. We head north to the world-famous Route #1 where we get to see the spectacular California coastline up close (small vehicles will travel the southern portion of route 1 while full size coaches will travel the 17-mile drive exclusively). After our visit we visit the town of Carmel home to the actor Clint Eastwood. Enjoy some free time to stroll in town before departing to reach our hotel for overnight.

WINTER ITINERARY:

Depart north up the spectacular California Coast to the first stop in Santa Barbara. We start our tour when we stop at the heart of downtown at “state street promenade” stroll through the exclusive shops and restaurants at this beautiful part of town which is insulated from traffic while enjoying the architectural beauty, sights and sounds in a peaceful setting. Continue to Santa Barbara beaches and Stearns wharf to “walk on the water” and enjoy the beautiful view of the ocean, we finish our visit at the Spanish Mission Santa Barbara and learn how these religious outposts were key in the development of the entire region. From the mission we continue to Solvang, “the Danish capital of America” a quaint Danish community at the heart of California. Enjoy the Danish-style architecture while browse in the local shops and restaurants. After our lunch break, we head north through Silicon Valley before departing to reach our hotel for overnight.

Overnight: SpringHill Suites by Marriott Oakland Airport. Day 2 Today we understand why San Francisco is one of the most beautiful cities in the world. We start our tour at the Fisherman’s Wharf with a cruise in the world-famous bay, under the Golden Gate Bridge and around the notorious Alcatraz Island. Return to Pier 39 for a leisurely lunch before an afternoon tour that takes in all the city’s famous landmarks, including the Golden Gate Bridge, Union square, Chinatown and Nob Hill. Our tour ends with a night view of the city from the Bay Bridge. Overnight: Modesto – Park Inn Hotel (In Winter Monterey/Holiday Inn hotel)
Day 3 SUMMER ITINERARY:

We head east through the farmlands of the Joaquin Valley to Yosemite National Park. This 1,200 square mile wonderland of forests, lakes, and waterfalls is located in the Sierra Nevada. Stop at El Capitan, Bridal-Veil Falls, and Half Dome to continue for a walk from the Yosemite Visitor Center to reach one of the highest waterfalls in North America (730 meters) Yosemite Falls. After a beautiful day in the park we head back to Los Angeles in the evening.

WINTER ITINERARY: 

Start the day with a visit of Monterrey to include the wharf and Cannery Row. What was once a line of sardine factories along the wharf is now a picturesque haven for people to enjoy a leisurely day while exploring its rich history. We continue our tour of the beautiful California Coast with a visit to the town of Carmel-by-the-sea, home to actor/director Clint Eastwood. Enjoy some free time to stroll in town and enjoy the beautiful boutiques and galleries. We head south to the world-famous Route #1 where we get to see the spectacular California coastline up close (small vehicles will travel the southern portion of route 1 while full size coaches will travel the 17 mile drive exclusively) afternoon drive back to return to Los Angeles. Day 4 Today’s route is east through the dessert and Death Valley to arrive at the gambling capital of the world: Las Vegas. We stop for lunch at the outlet mall in Barstow, which is filled with all the famous brand names like, Levi’s, Nike, Reebok, Timberland, Ralph Lauren and more.

In the evening we take a tour of the strip to see some of the truly amazing hotels and fantasies that are built in the middle of the desert, such as Caesar’s Palace, Luxor, Mirage, Paris, Venetian, Bellagio, New York New York, Treasure Island and more.

Finish off the evening at one of the many shows or try your hand at one of the many casinos’, who knows maybe lady luck will be smiling on you tonight.

Overnight: Harrah's Hotel. Day 5 After a leisurely breakfast we leave Las Vegas and make our way to the Hoover Dam, understand how this man made phenomenon was built and what it did to the area. After our visit we head west, after one last chance at the slot machines on the state line we cross back into California. Our tour ends with arrival to Los Angeles."
